date,nav,scheme_name,scheme_code
14-05-2021,92.27650,HDFC_Top100_Direct,125497
12-05-2021,92.91240,HDFC_Top100_Direct,125497
11-05-2021,93.57370,HDFC_Top100_Direct,125497
10-05-2021,92.84600,HDFC_Top100_Direct,125497
07-05-2021,92.21350,HDFC_Top100_Direct,125497
06-05-2021,92.11860,HDFC_Top100_Direct,125497
05-05-2021,92.05770,HDFC_Top100_Direct,125497
04-05-2021,91.36260,HDFC_Top100_Direct,125497
03-05-2021,91.38280,HDFC_Top100_Direct,125497
30-04-2021,90.47520,HDFC_Top100_Direct,125497
29-04-2021,90.61730,HDFC_Top100_Direct,125497
28-04-2021,90.33200,HDFC_Top100_Direct,125497
27-04-2021,89.57120,HDFC_Top100_Direct,125497
26-04-2021,88.55580,HDFC_Top100_Direct,125497
23-04-2021,87.91490,HDFC_Top100_Direct,125497
22-04-2021,87.76700,HDFC_Top100_Direct,125497
20-04-2021,87.19480,HDFC_Top100_Direct,125497
19-04-2021,86.77830,HDFC_Top100_Direct,125497
16-04-2021,87.38880,HDFC_Top100_Direct,125497
15-04-2021,87.12590,HDFC_Top100_Direct,125497
13-04-2021,86.95160,HDFC_Top100_Direct,125497
12-04-2021,86.27200,HDFC_Top100_Direct,125497
09-04-2021,90.00910,HDFC_Top100_Direct,125497
08-04-2021,89.99640,HDFC_Top100_Direct,125497
07-04-2021,88.90630,HDFC_Top100_Direct,125497
06-04-2021,88.34190,HDFC_Top100_Direct,125497
05-04-2021,87.59760,HDFC_Top100_Direct,125497
01-04-2021,88.49030,HDFC_Top100_Direct,125497
31-03-2021,87.47370,HDFC_Top100_Direct,125497
30-03-2021,86.69770,HDFC_Top100_Direct,125497
26-03-2021,85.50870,HDFC_Top100_Direct,125497
25-03-2021,84.66980,HDFC_Top100_Direct,125497
24-03-2021,86.17170,HDFC_Top100_Direct,125497
23-03-2021,87.52120,HDFC_Top100_Direct,125497
22-03-2021,86.41560,HDFC_Top100_Direct,125497
19-03-2021,85.74980,HDFC_Top100_Direct,125497
18-03-2021,86.04650,HDFC_Top100_Direct,125497
17-03-2021,87.27320,HDFC_Top100_Direct,125497
16-03-2021,88.56820,HDFC_Top100_Direct,125497
15-03-2021,88.59630,HDFC_Top100_Direct,125497
12-03-2021,88.93150,HDFC_Top100_Direct,125497
10-03-2021,88.69660,HDFC_Top100_Direct,125497
09-03-2021,88.31610,HDFC_Top100_Direct,125497
08-03-2021,88.58760,HDFC_Top100_Direct,125497
05-03-2021,88.22520,HDFC_Top100_Direct,125497
04-03-2021,88.96230,HDFC_Top100_Direct,125497
03-03-2021,88.49230,HDFC_Top100_Direct,125497
02-03-2021,87.76620,HDFC_Top100_Direct,125497
01-03-2021,86.89470,HDFC_Top100_Direct,125497
26-02-2021,85.78780,HDFC_Top100_Direct,125497
25-02-2021,86.35880,HDFC_Top100_Direct,125497
24-02-2021,84.79360,HDFC_Top100_Direct,125497
23-02-2021,84.01350,HDFC_Top100_Direct,125497
22-02-2021,83.66080,HDFC_Top100_Direct,125497
19-02-2021,84.92730,HDFC_Top100_Direct,125497
18-02-2021,85.53170,HDFC_Top100_Direct,125497
17-02-2021,84.81930,HDFC_Top100_Direct,125497
16-02-2021,84.58710,HDFC_Top100_Direct,125497
15-02-2021,85.02760,HDFC_Top100_Direct,125497
12-02-2021,84.58640,HDFC_Top100_Direct,125497
11-02-2021,84.16940,HDFC_Top100_Direct,125497
10-02-2021,83.38640,HDFC_Top100_Direct,125497
09-02-2021,83.13030,HDFC_Top100_Direct,125497
08-02-2021,83.49240,HDFC_Top100_Direct,125497
05-02-2021,82.61530,HDFC_Top100_Direct,125497
04-02-2021,82.44530,HDFC_Top100_Direct,125497
03-02-2021,81.65380,HDFC_Top100_Direct,125497
02-02-2021,80.62250,HDFC_Top100_Direct,125497
01-02-2021,79.43440,HDFC_Top100_Direct,125497
29-01-2021,77.85370,HDFC_Top100_Direct,125497
28-01-2021,77.70090,HDFC_Top100_Direct,125497
27-01-2021,78.24940,HDFC_Top100_Direct,125497
25-01-2021,78.98670,HDFC_Top100_Direct,125497
22-01-2021,79.60840,HDFC_Top100_Direct,125497
21-01-2021,80.50940,HDFC_Top100_Direct,125497
20-01-2021,80.62590,HDFC_Top100_Direct,125497
19-01-2021,80.61730,HDFC_Top100_Direct,125497
18-01-2021,79.44010,HDFC_Top100_Direct,125497
15-01-2021,80.53020,HDFC_Top100_Direct,125497
14-01-2021,81.09440,HDFC_Top100_Direct,125497
13-01-2021,81.60650,HDFC_Top100_Direct,125497
12-01-2021,81.98530,HDFC_Top100_Direct,125497
11-01-2021,82.09490,HDFC_Top100_Direct,125497
08-01-2021,82.40470,HDFC_Top100_Direct,125497
07-01-2021,81.86890,HDFC_Top100_Direct,125497
06-01-2021,80.87950,HDFC_Top100_Direct,125497
05-01-2021,80.68970,HDFC_Top100_Direct,125497
04-01-2021,79.91780,HDFC_Top100_Direct,125497
01-01-2021,78.96100,HDFC_Top100_Direct,125497
31-12-2020,78.13960,HDFC_Top100_Direct,125497
30-12-2020,78.16080,HDFC_Top100_Direct,125497
29-12-2020,77.93780,HDFC_Top100_Direct,125497
28-12-2020,77.20100,HDFC_Top100_Direct,125497
24-12-2020,76.26520,HDFC_Top100_Direct,125497
23-12-2020,75.99500,HDFC_Top100_Direct,125497
22-12-2020,74.44380,HDFC_Top100_Direct,125497
21-12-2020,74.34310,HDFC_Top100_Direct,125497
18-12-2020,76.63510,HDFC_Top100_Direct,125497
17-12-2020,76.94640,HDFC_Top100_Direct,125497
16-12-2020,77.13520,HDFC_Top100_Direct,125497
15-12-2020,76.85270,HDFC_Top100_Direct,125497
14-12-2020,76.73020,HDFC_Top100_Direct,125497
11-12-2020,76.18970,HDFC_Top100_Direct,125497
10-12-2020,76.02580,HDFC_Top100_Direct,125497
09-12-2020,76.36330,HDFC_Top100_Direct,125497
08-12-2020,76.03470,HDFC_Top100_Direct,125497
07-12-2020,76.27570,HDFC_Top100_Direct,125497
04-12-2020,75.25310,HDFC_Top100_Direct,125497
03-12-2020,74.51880,HDFC_Top100_Direct,125497
02-12-2020,74.09610,HDFC_Top100_Direct,125497
01-12-2020,73.91510,HDFC_Top100_Direct,125497
27-11-2020,73.11050,HDFC_Top100_Direct,125497
26-11-2020,71.43940,HDFC_Top100_Direct,125497
25-11-2020,71.28590,HDFC_Top100_Direct,125497
24-11-2020,72.03940,HDFC_Top100_Direct,125497
23-11-2020,71.31080,HDFC_Top100_Direct,125497
20-11-2020,70.68970,HDFC_Top100_Direct,125497
19-11-2020,70.32570,HDFC_Top100_Direct,125497
18-11-2020,70.07870,HDFC_Top100_Direct,125497
17-11-2020,69.25850,HDFC_Top100_Direct,125497
13-11-2020,67.89750,HDFC_Top100_Direct,125497
12-11-2020,67.08740,HDFC_Top100_Direct,125497
11-11-2020,66.66850,HDFC_Top100_Direct,125497
10-11-2020,66.49610,HDFC_Top100_Direct,125497
09-11-2020,66.57070,HDFC_Top100_Direct,125497
06-11-2020,65.76100,HDFC_Top100_Direct,125497
05-11-2020,65.36320,HDFC_Top100_Direct,125497
04-11-2020,64.67030,HDFC_Top100_Direct,125497
03-11-2020,64.27570,HDFC_Top100_Direct,125497
02-11-2020,63.95820,HDFC_Top100_Direct,125497
30-10-2020,64.04220,HDFC_Top100_Direct,125497
29-10-2020,63.87380,HDFC_Top100_Direct,125497
28-10-2020,64.12640,HDFC_Top100_Direct,125497
27-10-2020,64.29050,HDFC_Top100_Direct,125497
26-10-2020,64.14670,HDFC_Top100_Direct,125497
23-10-2020,64.41670,HDFC_Top100_Direct,125497
22-10-2020,63.92640,HDFC_Top100_Direct,125497
21-10-2020,63.76260,HDFC_Top100_Direct,125497
20-10-2020,63.71480,HDFC_Top100_Direct,125497
19-10-2020,63.79330,HDFC_Top100_Direct,125497
16-10-2020,63.28830,HDFC_Top100_Direct,125497
15-10-2020,62.55860,HDFC_Top100_Direct,125497
14-10-2020,63.46370,HDFC_Top100_Direct,125497
13-10-2020,62.86580,HDFC_Top100_Direct,125497
12-10-2020,62.75970,HDFC_Top100_Direct,125497
09-10-2020,63.29060,HDFC_Top100_Direct,125497
08-10-2020,63.48170,HDFC_Top100_Direct,125497
07-10-2020,64.10250,HDFC_Top100_Direct,125497
06-10-2020,64.26170,HDFC_Top100_Direct,125497
05-10-2020,64.35350,HDFC_Top100_Direct,125497
01-10-2020,64.10930,HDFC_Top100_Direct,125497
30-09-2020,63.80230,HDFC_Top100_Direct,125497
29-09-2020,63.63050,HDFC_Top100_Direct,125497
28-09-2020,63.56630,HDFC_Top100_Direct,125497
25-09-2020,62.48450,HDFC_Top100_Direct,125497
24-09-2020,61.64670,HDFC_Top100_Direct,125497
23-09-2020,62.70630,HDFC_Top100_Direct,125497
22-09-2020,62.81530,HDFC_Top100_Direct,125497
21-09-2020,63.95850,HDFC_Top100_Direct,125497
18-09-2020,65.71470,HDFC_Top100_Direct,125497
17-09-2020,66.27420,HDFC_Top100_Direct,125497
16-09-2020,66.70090,HDFC_Top100_Direct,125497
15-09-2020,66.51880,HDFC_Top100_Direct,125497
14-09-2020,65.83310,HDFC_Top100_Direct,125497
11-09-2020,62.93640,HDFC_Top100_Direct,125497
10-09-2020,62.98380,HDFC_Top100_Direct,125497
09-09-2020,61.99760,HDFC_Top100_Direct,125497
08-09-2020,62.69250,HDFC_Top100_Direct,125497
07-09-2020,63.14550,HDFC_Top100_Direct,125497
04-09-2020,63.04490,HDFC_Top100_Direct,125497
03-09-2020,63.62770,HDFC_Top100_Direct,125497
02-09-2020,63.54330,HDFC_Top100_Direct,125497
01-09-2020,62.32650,HDFC_Top100_Direct,125497
31-08-2020,62.35880,HDFC_Top100_Direct,125497
28-08-2020,65.03450,HDFC_Top100_Direct,125497
27-08-2020,65.03040,HDFC_Top100_Direct,125497
26-08-2020,64.64390,HDFC_Top100_Direct,125497
25-08-2020,64.20120,HDFC_Top100_Direct,125497
24-08-2020,64.21660,HDFC_Top100_Direct,125497
21-08-2020,63.20560,HDFC_Top100_Direct,125497
20-08-2020,62.30870,HDFC_Top100_Direct,125497
19-08-2020,61.77670,HDFC_Top100_Direct,125497
18-08-2020,61.56860,HDFC_Top100_Direct,125497
17-08-2020,61.00840,HDFC_Top100_Direct,125497
14-08-2020,60.85190,HDFC_Top100_Direct,125497
13-08-2020,60.70920,HDFC_Top100_Direct,125497
12-08-2020,59.28590,HDFC_Top100_Direct,125497
11-08-2020,58.99220,HDFC_Top100_Direct,125497
10-08-2020,58.72160,HDFC_Top100_Direct,125497
07-08-2020,57.97240,HDFC_Top100_Direct,125497
06-08-2020,57.69790,HDFC_Top100_Direct,125497
05-08-2020,57.00650,HDFC_Top100_Direct,125497
04-08-2020,56.55650,HDFC_Top100_Direct,125497
03-08-2020,56.01470,HDFC_Top100_Direct,125497
31-07-2020,55.30080,HDFC_Top100_Direct,125497
30-07-2020,55.01940,HDFC_Top100_Direct,125497
29-07-2020,55.12990,HDFC_Top100_Direct,125497
28-07-2020,55.23620,HDFC_Top100_Direct,125497
27-07-2020,55.50970,HDFC_Top100_Direct,125497
24-07-2020,56.10870,HDFC_Top100_Direct,125497
23-07-2020,55.99010,HDFC_Top100_Direct,125497
22-07-2020,55.56520,HDFC_Top100_Direct,125497
21-07-2020,55.42380,HDFC_Top100_Direct,125497
20-07-2020,54.90450,HDFC_Top100_Direct,125497
17-07-2020,54.54600,HDFC_Top100_Direct,125497
16-07-2020,54.26330,HDFC_Top100_Direct,125497
15-07-2020,54.45790,HDFC_Top100_Direct,125497
14-07-2020,54.25740,HDFC_Top100_Direct,125497
13-07-2020,54.53980,HDFC_Top100_Direct,125497
10-07-2020,54.93760,HDFC_Top100_Direct,125497
09-07-2020,54.99560,HDFC_Top100_Direct,125497
08-07-2020,54.50730,HDFC_Top100_Direct,125497
07-07-2020,54.93200,HDFC_Top100_Direct,125497
06-07-2020,54.79150,HDFC_Top100_Direct,125497
03-07-2020,53.93670,HDFC_Top100_Direct,125497
02-07-2020,53.46330,HDFC_Top100_Direct,125497
01-07-2020,53.05260,HDFC_Top100_Direct,125497
30-06-2020,52.82190,HDFC_Top100_Direct,125497
29-06-2020,52.94460,HDFC_Top100_Direct,125497
26-06-2020,53.45770,HDFC_Top100_Direct,125497
25-06-2020,53.19150,HDFC_Top100_Direct,125497
24-06-2020,53.24950,HDFC_Top100_Direct,125497
23-06-2020,53.61290,HDFC_Top100_Direct,125497
22-06-2020,53.26470,HDFC_Top100_Direct,125497
19-06-2020,52.35010,HDFC_Top100_Direct,125497
18-06-2020,51.56850,HDFC_Top100_Direct,125497
17-06-2020,50.97340,HDFC_Top100_Direct,125497
16-06-2020,50.76750,HDFC_Top100_Direct,125497
15-06-2020,51.00410,HDFC_Top100_Direct,125497
12-06-2020,50.86480,HDFC_Top100_Direct,125497
11-06-2020,50.64260,HDFC_Top100_Direct,125497
10-06-2020,51.41190,HDFC_Top100_Direct,125497
09-06-2020,51.17140,HDFC_Top100_Direct,125497
08-06-2020,51.74510,HDFC_Top100_Direct,125497
05-06-2020,51.30080,HDFC_Top100_Direct,125497
04-06-2020,50.79800,HDFC_Top100_Direct,125497
03-06-2020,50.97220,HDFC_Top100_Direct,125497
02-06-2020,50.23200,HDFC_Top100_Direct,125497
01-06-2020,49.36350,HDFC_Top100_Direct,125497
29-05-2020,47.87480,HDFC_Top100_Direct,125497
28-05-2020,47.14340,HDFC_Top100_Direct,125497
27-05-2020,46.53540,HDFC_Top100_Direct,125497
26-05-2020,46.41930,HDFC_Top100_Direct,125497
22-05-2020,46.21320,HDFC_Top100_Direct,125497
21-05-2020,46.59470,HDFC_Top100_Direct,125497
20-05-2020,46.25630,HDFC_Top100_Direct,125497
19-05-2020,45.72500,HDFC_Top100_Direct,125497
18-05-2020,45.87810,HDFC_Top100_Direct,125497
15-05-2020,46.93310,HDFC_Top100_Direct,125497
14-05-2020,46.83280,HDFC_Top100_Direct,125497
13-05-2020,47.53490,HDFC_Top100_Direct,125497
12-05-2020,46.64270,HDFC_Top100_Direct,125497
11-05-2020,46.93450,HDFC_Top100_Direct,125497
08-05-2020,47.01970,HDFC_Top100_Direct,125497
07-05-2020,47.40150,HDFC_Top100_Direct,125497
06-05-2020,47.55080,HDFC_Top100_Direct,125497
05-05-2020,47.51520,HDFC_Top100_Direct,125497
04-05-2020,48.00180,HDFC_Top100_Direct,125497
30-04-2020,49.40210,HDFC_Top100_Direct,125497
29-04-2020,48.91500,HDFC_Top100_Direct,125497
28-04-2020,48.42860,HDFC_Top100_Direct,125497
27-04-2020,48.08460,HDFC_Top100_Direct,125497
24-04-2020,47.87990,HDFC_Top100_Direct,125497
23-04-2020,48.64640,HDFC_Top100_Direct,125497
22-04-2020,48.30700,HDFC_Top100_Direct,125497
21-04-2020,47.78740,HDFC_Top100_Direct,125497
20-04-2020,48.89510,HDFC_Top100_Direct,125497
17-04-2020,47.94620,HDFC_Top100_Direct,125497
16-04-2020,47.00440,HDFC_Top100_Direct,125497
15-04-2020,46.66210,HDFC_Top100_Direct,125497
13-04-2020,46.37370,HDFC_Top100_Direct,125497
09-04-2020,46.78910,HDFC_Top100_Direct,125497
08-04-2020,45.76780,HDFC_Top100_Direct,125497
07-04-2020,45.12100,HDFC_Top100_Direct,125497
03-04-2020,43.69810,HDFC_Top100_Direct,125497
01-04-2020,43.77730,HDFC_Top100_Direct,125497
31-03-2020,44.29980,HDFC_Top100_Direct,125497
30-03-2020,43.16130,HDFC_Top100_Direct,125497
27-03-2020,44.25520,HDFC_Top100_Direct,125497
26-03-2020,43.70480,HDFC_Top100_Direct,125497
25-03-2020,42.29050,HDFC_Top100_Direct,125497
24-03-2020,41.26000,HDFC_Top100_Direct,125497
23-03-2020,41.31100,HDFC_Top100_Direct,125497
20-03-2020,45.74680,HDFC_Top100_Direct,125497
19-03-2020,45.26420,HDFC_Top100_Direct,125497
18-03-2020,47.07830,HDFC_Top100_Direct,125497
17-03-2020,49.93710,HDFC_Top100_Direct,125497
16-03-2020,50.89990,HDFC_Top100_Direct,125497
13-03-2020,53.15760,HDFC_Top100_Direct,125497
12-03-2020,53.16170,HDFC_Top100_Direct,125497
11-03-2020,56.66720,HDFC_Top100_Direct,125497
09-03-2020,56.77010,HDFC_Top100_Direct,125497
06-03-2020,58.52360,HDFC_Top100_Direct,125497
05-03-2020,59.27270,HDFC_Top100_Direct,125497
04-03-2020,58.83080,HDFC_Top100_Direct,125497
03-03-2020,59.70230,HDFC_Top100_Direct,125497
02-03-2020,59.43570,HDFC_Top100_Direct,125497
28-02-2020,59.45000,HDFC_Top100_Direct,125497
27-02-2020,61.08990,HDFC_Top100_Direct,125497
26-02-2020,61.16490,HDFC_Top100_Direct,125497
25-02-2020,61.60150,HDFC_Top100_Direct,125497
24-02-2020,61.79420,HDFC_Top100_Direct,125497
20-02-2020,62.37270,HDFC_Top100_Direct,125497
19-02-2020,62.26000,HDFC_Top100_Direct,125497
18-02-2020,61.55950,HDFC_Top100_Direct,125497
17-02-2020,62.04690,HDFC_Top100_Direct,125497
14-02-2020,62.24190,HDFC_Top100_Direct,125497
13-02-2020,62.21810,HDFC_Top100_Direct,125497
12-02-2020,62.20580,HDFC_Top100_Direct,125497
11-02-2020,62.19210,HDFC_Top100_Direct,125497
10-02-2020,61.90860,HDFC_Top100_Direct,125497
07-02-2020,62.31670,HDFC_Top100_Direct,125497
06-02-2020,62.08900,HDFC_Top100_Direct,125497
05-02-2020,62.06060,HDFC_Top100_Direct,125497
04-02-2020,61.78830,HDFC_Top100_Direct,125497
03-02-2020,60.88720,HDFC_Top100_Direct,125497
31-01-2020,61.75430,HDFC_Top100_Direct,125497
30-01-2020,61.81340,HDFC_Top100_Direct,125497
29-01-2020,62.13240,HDFC_Top100_Direct,125497
28-01-2020,62.08860,HDFC_Top100_Direct,125497
27-01-2020,61.96560,HDFC_Top100_Direct,125497
24-01-2020,61.83930,HDFC_Top100_Direct,125497
23-01-2020,61.14880,HDFC_Top100_Direct,125497
22-01-2020,60.84690,HDFC_Top100_Direct,125497
21-01-2020,60.72750,HDFC_Top100_Direct,125497
20-01-2020,60.97090,HDFC_Top100_Direct,125497
17-01-2020,60.89520,HDFC_Top100_Direct,125497
16-01-2020,60.21890,HDFC_Top100_Direct,125497
15-01-2020,59.67950,HDFC_Top100_Direct,125497
14-01-2020,59.28950,HDFC_Top100_Direct,125497
13-01-2020,59.17260,HDFC_Top100_Direct,125497
10-01-2020,58.90760,HDFC_Top100_Direct,125497
09-01-2020,58.64070,HDFC_Top100_Direct,125497
08-01-2020,57.98680,HDFC_Top100_Direct,125497
07-01-2020,58.21070,HDFC_Top100_Direct,125497
06-01-2020,57.73290,HDFC_Top100_Direct,125497
03-01-2020,58.68720,HDFC_Top100_Direct,125497
02-01-2020,58.39880,HDFC_Top100_Direct,125497
01-01-2020,57.88600,HDFC_Top100_Direct,125497
31-12-2019,57.80930,HDFC_Top100_Direct,125497
30-12-2019,57.79810,HDFC_Top100_Direct,125497
27-12-2019,57.76820,HDFC_Top100_Direct,125497
26-12-2019,57.48460,HDFC_Top100_Direct,125497
24-12-2019,57.41960,HDFC_Top100_Direct,125497
23-12-2019,57.57560,HDFC_Top100_Direct,125497
20-12-2019,57.66490,HDFC_Top100_Direct,125497
19-12-2019,57.30510,HDFC_Top100_Direct,125497
18-12-2019,57.12740,HDFC_Top100_Direct,125497
17-12-2019,57.31550,HDFC_Top100_Direct,125497
16-12-2019,56.99090,HDFC_Top100_Direct,125497
13-12-2019,57.29570,HDFC_Top100_Direct,125497
12-12-2019,56.71410,HDFC_Top100_Direct,125497
11-12-2019,56.62080,HDFC_Top100_Direct,125497
10-12-2019,56.81760,HDFC_Top100_Direct,125497
09-12-2019,57.30440,HDFC_Top100_Direct,125497
06-12-2019,57.63230,HDFC_Top100_Direct,125497
05-12-2019,58.24590,HDFC_Top100_Direct,125497
04-12-2019,58.33970,HDFC_Top100_Direct,125497
03-12-2019,57.95420,HDFC_Top100_Direct,125497
02-12-2019,58.05330,HDFC_Top100_Direct,125497
29-11-2019,57.98390,HDFC_Top100_Direct,125497
28-11-2019,57.74410,HDFC_Top100_Direct,125497
27-11-2019,57.82500,HDFC_Top100_Direct,125497
26-11-2019,57.92580,HDFC_Top100_Direct,125497
25-11-2019,58.23730,HDFC_Top100_Direct,125497
22-11-2019,58.05550,HDFC_Top100_Direct,125497
21-11-2019,58.02320,HDFC_Top100_Direct,125497
20-11-2019,57.83570,HDFC_Top100_Direct,125497
19-11-2019,57.82660,HDFC_Top100_Direct,125497
18-11-2019,57.78940,HDFC_Top100_Direct,125497
15-11-2019,57.71000,HDFC_Top100_Direct,125497
14-11-2019,57.82730,HDFC_Top100_Direct,125497
13-11-2019,57.90230,HDFC_Top100_Direct,125497
11-11-2019,57.69200,HDFC_Top100_Direct,125497
08-11-2019,57.45370,HDFC_Top100_Direct,125497
07-11-2019,57.90740,HDFC_Top100_Direct,125497
06-11-2019,57.75360,HDFC_Top100_Direct,125497
05-11-2019,58.07080,HDFC_Top100_Direct,125497
04-11-2019,58.51570,HDFC_Top100_Direct,125497
01-11-2019,57.98090,HDFC_Top100_Direct,125497
31-10-2019,57.66150,HDFC_Top100_Direct,125497
30-10-2019,57.18310,HDFC_Top100_Direct,125497
29-10-2019,57.07850,HDFC_Top100_Direct,125497
25-10-2019,56.37680,HDFC_Top100_Direct,125497
24-10-2019,56.48780,HDFC_Top100_Direct,125497
23-10-2019,56.39400,HDFC_Top100_Direct,125497
22-10-2019,56.33940,HDFC_Top100_Direct,125497
18-10-2019,56.35960,HDFC_Top100_Direct,125497
17-10-2019,55.26610,HDFC_Top100_Direct,125497
16-10-2019,54.92990,HDFC_Top100_Direct,125497
15-10-2019,55.05040,HDFC_Top100_Direct,125497
14-10-2019,54.96580,HDFC_Top100_Direct,125497
11-10-2019,54.82220,HDFC_Top100_Direct,125497
10-10-2019,54.76650,HDFC_Top100_Direct,125497
09-10-2019,55.05660,HDFC_Top100_Direct,125497
07-10-2019,54.80530,HDFC_Top100_Direct,125497
04-10-2019,54.94640,HDFC_Top100_Direct,125497
03-10-2019,55.39900,HDFC_Top100_Direct,125497
01-10-2019,55.65560,HDFC_Top100_Direct,125497
30-09-2019,56.14700,HDFC_Top100_Direct,125497
27-09-2019,56.38430,HDFC_Top100_Direct,125497
26-09-2019,56.38590,HDFC_Top100_Direct,125497
25-09-2019,55.94130,HDFC_Top100_Direct,125497
24-09-2019,56.44980,HDFC_Top100_Direct,125497
23-09-2019,56.35020,HDFC_Top100_Direct,125497
20-09-2019,54.44700,HDFC_Top100_Direct,125497
19-09-2019,52.78450,HDFC_Top100_Direct,125497
18-09-2019,53.13340,HDFC_Top100_Direct,125497
17-09-2019,53.18530,HDFC_Top100_Direct,125497
16-09-2019,53.81400,HDFC_Top100_Direct,125497
13-09-2019,53.60120,HDFC_Top100_Direct,125497
12-09-2019,53.64760,HDFC_Top100_Direct,125497
11-09-2019,53.74780,HDFC_Top100_Direct,125497
09-09-2019,52.93660,HDFC_Top100_Direct,125497
06-09-2019,52.64550,HDFC_Top100_Direct,125497
05-09-2019,52.27830,HDFC_Top100_Direct,125497
04-09-2019,52.12160,HDFC_Top100_Direct,125497
03-09-2019,51.97420,HDFC_Top100_Direct,125497
30-08-2019,52.37520,HDFC_Top100_Direct,125497
29-08-2019,52.09870,HDFC_Top100_Direct,125497
28-08-2019,52.49380,HDFC_Top100_Direct,125497
27-08-2019,52.57310,HDFC_Top100_Direct,125497
26-08-2019,52.03410,HDFC_Top100_Direct,125497
23-08-2019,51.30910,HDFC_Top100_Direct,125497
22-08-2019,51.03800,HDFC_Top100_Direct,125497
21-08-2019,51.52200,HDFC_Top100_Direct,125497
20-08-2019,51.92470,HDFC_Top100_Direct,125497
19-08-2019,51.99830,HDFC_Top100_Direct,125497
16-08-2019,52.02110,HDFC_Top100_Direct,125497
14-08-2019,51.72990,HDFC_Top100_Direct,125497
13-08-2019,51.09790,HDFC_Top100_Direct,125497
09-08-2019,51.61770,HDFC_Top100_Direct,125497
08-08-2019,51.25950,HDFC_Top100_Direct,125497
07-08-2019,51.16810,HDFC_Top100_Direct,125497
06-08-2019,51.03190,HDFC_Top100_Direct,125497
05-08-2019,50.58610,HDFC_Top100_Direct,125497
02-08-2019,51.03490,HDFC_Top100_Direct,125497
01-08-2019,51.30820,HDFC_Top100_Direct,125497
31-07-2019,51.90170,HDFC_Top100_Direct,125497
30-07-2019,51.46600,HDFC_Top100_Direct,125497
29-07-2019,52.16160,HDFC_Top100_Direct,125497
26-07-2019,52.56860,HDFC_Top100_Direct,125497
25-07-2019,52.52070,HDFC_Top100_Direct,125497
24-07-2019,52.73740,HDFC_Top100_Direct,125497
23-07-2019,53.15500,HDFC_Top100_Direct,125497
22-07-2019,53.02400,HDFC_Top100_Direct,125497
19-07-2019,53.40290,HDFC_Top100_Direct,125497
18-07-2019,54.01470,HDFC_Top100_Direct,125497
17-07-2019,54.31900,HDFC_Top100_Direct,125497
16-07-2019,54.08560,HDFC_Top100_Direct,125497
15-07-2019,54.14610,HDFC_Top100_Direct,125497
12-07-2019,54.27850,HDFC_Top100_Direct,125497
11-07-2019,54.09840,HDFC_Top100_Direct,125497
10-07-2019,53.84430,HDFC_Top100_Direct,125497
09-07-2019,54.08360,HDFC_Top100_Direct,125497
08-07-2019,54.16440,HDFC_Top100_Direct,125497
05-07-2019,54.85610,HDFC_Top100_Direct,125497
04-07-2019,55.46990,HDFC_Top100_Direct,125497
03-07-2019,55.37380,HDFC_Top100_Direct,125497
02-07-2019,55.45600,HDFC_Top100_Direct,125497
01-07-2019,55.30310,HDFC_Top100_Direct,125497
28-06-2019,55.22400,HDFC_Top100_Direct,125497
27-06-2019,55.09700,HDFC_Top100_Direct,125497
26-06-2019,54.96570,HDFC_Top100_Direct,125497
25-06-2019,54.49570,HDFC_Top100_Direct,125497
24-06-2019,54.18940,HDFC_Top100_Direct,125497
21-06-2019,54.48260,HDFC_Top100_Direct,125497
20-06-2019,54.45070,HDFC_Top100_Direct,125497
19-06-2019,54.09460,HDFC_Top100_Direct,125497
18-06-2019,54.35880,HDFC_Top100_Direct,125497
17-06-2019,54.65100,HDFC_Top100_Direct,125497
14-06-2019,55.22650,HDFC_Top100_Direct,125497
13-06-2019,55.35830,HDFC_Top100_Direct,125497
12-06-2019,55.66630,HDFC_Top100_Direct,125497
11-06-2019,55.67700,HDFC_Top100_Direct,125497
10-06-2019,55.74310,HDFC_Top100_Direct,125497
07-06-2019,56.09400,HDFC_Top100_Direct,125497
06-06-2019,56.12530,HDFC_Top100_Direct,125497
04-06-2019,56.70670,HDFC_Top100_Direct,125497
03-06-2019,56.74170,HDFC_Top100_Direct,125497
31-05-2019,56.48040,HDFC_Top100_Direct,125497
30-05-2019,56.18820,HDFC_Top100_Direct,125497
29-05-2019,56.35730,HDFC_Top100_Direct,125497
28-05-2019,56.54150,HDFC_Top100_Direct,125497
27-05-2019,55.90360,HDFC_Top100_Direct,125497
24-05-2019,54.99480,HDFC_Top100_Direct,125497
23-05-2019,53.98730,HDFC_Top100_Direct,125497
22-05-2019,54.09580,HDFC_Top100_Direct,125497
21-05-2019,54.08380,HDFC_Top100_Direct,125497
20-05-2019,54.48670,HDFC_Top100_Direct,125497
17-05-2019,53.07300,HDFC_Top100_Direct,125497
16-05-2019,52.93380,HDFC_Top100_Direct,125497
15-05-2019,53.03030,HDFC_Top100_Direct,125497
14-05-2019,53.10040,HDFC_Top100_Direct,125497
13-05-2019,52.83890,HDFC_Top100_Direct,125497
10-05-2019,53.70600,HDFC_Top100_Direct,125497
09-05-2019,53.70840,HDFC_Top100_Direct,125497
08-05-2019,53.85830,HDFC_Top100_Direct,125497
07-05-2019,54.34240,HDFC_Top100_Direct,125497
